visitorid,first_activity,last_activity,total_events,unique_items,unique_categories,count_views,count_addtocart,count_transaction,session_duration_seconds,events_per_second,addtocart_ratio,purchase_ratio,view_to_purchase_ratio,anomaly_score,is_abnormal
17136,2015-08-01 04:02:36.895,2015-08-01 04:07:02.175,2,1,1,1,1,0,265.28,0.007539203860072377,1.0,0.0,0.0,-1,1
17214,2015-05-27 22:36:38.246,2015-05-27 22:39:35.986,2,1,1,1,1,0,177.74,0.011252391133115786,1.0,0.0,0.0,-1,1
17476,2015-07-28 03:22:57.738,2015-07-28 14:39:57.003,39,13,7,20,12,7,40619.265,0.0009601355415958413,0.6,0.5833333333333334,0.35,-1,1
17569,2015-05-14 21:36:17.480,2015-05-14 21:39:10.171,3,1,1,1,1,1,172.691,0.01737206918716088,1.0,1.0,1.0,-1,1
17591,2015-06-29 22:46:48.922,2015-06-30 23:02:03.006,15,6,2,11,2,2,87314.084,0.00017179359059644949,0.18181818181818182,1.0,0.18181818181818182,-1,1
17629,2015-08-30 03:05:35.276,2015-09-03 16:52:43.343,11,5,1,6,3,2,395228.067,2.7832031473614958e-05,0.5,0.6666666666666666,0.3333333333333333,-1,1
17676,2015-08-16 18:12:29.900,2015-08-21 20:21:23.557,274,151,90,179,53,42,439733.657,0.0006231044534305456,0.29608938547486036,0.7924528301886793,0.2346368715083799,-1,1
17746,2015-05-25 16:11:05.257,2015-05-26 15:54:04.204,4,2,1,2,1,1,85378.947,4.68499570508875e-05,0.5,1.0,0.5,-1,1
17800,2015-05-25 22:22:09.748,2015-07-25 00:08:58.950,4,2,2,2,1,1,5190409.202,7.706521478997641e-07,0.5,1.0,0.5,-1,1
17943,2015-06-28 20:56:07.728,2015-06-28 20:56:20.803,2,1,1,1,1,0,13.075,0.15296367112810708,1.0,0.0,0.0,-1,1
17946,2015-05-26 19:12:27.654,2015-05-26 19:12:28.217,2,1,1,2,0,0,0.563,3.5523978685612794,0.0,0.0,0.0,-1,1
18029,2015-05-06 21:56:58.813,2015-07-29 19:34:26.578,3,2,2,1,1,1,7249047.765,4.138474593152305e-07,1.0,1.0,1.0,-1,1
18032,2015-05-14 18:50:38.063,2015-05-14 18:52:43.893,3,1,1,1,1,1,125.83,0.02384169117062704,1.0,1.0,1.0,-1,1
18195,2015-05-07 22:59:23.962,2015-05-08 01:23:37.494,5,1,1,2,2,1,8653.532,0.0005777987531565146,1.0,0.5,0.5,-1,1
18288,2015-05-14 15:39:18.932,2015-05-14 15:40:06.454,3,1,1,1,2,0,47.522,0.06312865620133833,2.0,0.0,0.0,-1,1
18332,2015-09-14 14:14:35.553,2015-09-14 14:15:09.266,2,1,1,1,1,0,33.713,0.05932429626553555,1.0,0.0,0.0,-1,1
18424,2015-08-07 00:59:29.432,2015-08-12 04:33:56.102,27,12,3,21,4,2,444866.67,6.069234182007837e-05,0.19047619047619047,0.5,0.09523809523809523,-1,1
18573,2015-08-02 23:03:16.792,2015-08-03 00:19:33.821,25,15,7,19,3,3,4577.029,0.005462058466310787,0.15789473684210525,1.0,0.15789473684210525,-1,1
18614,2015-07-06 22:57:25.926,2015-07-06 22:57:46.517,2,1,1,1,1,0,20.591,0.09712981399640619,1.0,0.0,0.0,-1,1
18660,2015-08-23 01:07:49.544,2015-08-23 01:52:31.354,5,3,2,2,3,0,2681.81,0.001864412467699054,1.5,0.0,0.0,-1,1
18688,2015-05-26 22:38:34.141,2015-07-06 16:56:23.684,4,2,2,2,1,1,3521869.543,1.1357604111004971e-06,0.5,1.0,0.5,-1,1
18911,2015-08-06 20:52:43.145,2015-08-06 20:52:50.383,2,1,1,1,1,0,7.238,0.27631942525559544,1.0,0.0,0.0,-1,1
18977,2015-08-15 03:31:35.258,2015-08-15 03:31:41.462,2,1,1,1,1,0,6.204,0.3223726627981947,1.0,0.0,0.0,-1,1
19167,2015-06-28 19:15:21.468,2015-06-28 19:16:38.174,2,1,1,1,1,0,76.706,0.026073579641749015,1.0,0.0,0.0,-1,1
19192,2015-08-04 22:38:12.639,2015-08-04 22:40:16.004,2,1,1,1,1,0,123.365,0.01621205366189762,1.0,0.0,0.0,-1,1
19206,2015-08-07 03:58:07.767,2015-08-07 04:08:28.199,5,2,2,2,2,1,620.432,0.008058900894860355,1.0,0.5,0.5,-1,1
19268,2015-08-17 01:22:07.576,2015-08-17 01:27:14.567,4,2,1,2,1,1,306.991,0.01302969793902753,0.5,1.0,0.5,-1,1
19335,2015-08-03 22:05:42.814,2015-08-03 22:05:44.363,2,1,1,2,0,0,1.549,1.2911555842479019,0.0,0.0,0.0,-1,1
19369,2015-07-15 06:46:19.554,2015-07-15 06:46:41.889,2,1,1,1,1,0,22.335,0.08954555630176853,1.0,0.0,0.0,-1,1
19389,2015-09-08 17:24:18.919,2015-09-08 17:26:58.145,2,1,1,1,1,0,159.226,0.012560762689510507,1.0,0.0,0.0,-1,1
19641,2015-05-23 06:38:57.837,2015-05-23 06:38:58.456,2,1,1,1,1,0,0.619,3.2310177705977385,1.0,0.0,0.0,-1,1
19970,2015-07-21 00:03:43.758,2015-07-21 00:03:43.820,2,1,1,2,0,0,0.062,32.25806451612903,0.0,0.0,0.0,-1,1
20130,2015-07-27 23:28:46.411,2015-07-27 23:28:47.255,2,1,1,2,0,0,0.844,2.3696682464454977,0.0,0.0,0.0,-1,1
20167,2015-07-11 02:37:15.663,2015-07-11 02:45:23.007,7,1,1,4,2,1,487.344,0.01436357070159887,0.5,0.5,0.25,-1,1
20283,2015-07-28 17:24:30.685,2015-07-28 17:26:09.185,2,1,1,1,1,0,98.5,0.02030456852791878,1.0,0.0,0.0,-1,1
20296,2015-08-17 17:10:03.679,2015-08-17 17:10:33.474,2,1,1,1,1,0,29.795,0.06712535660345695,1.0,0.0,0.0,-1,1
20362,2015-07-29 21:28:54.825,2015-07-29 21:29:09.554,2,1,1,1,1,0,14.729,0.13578654355353384,1.0,0.0,0.0,-1,1
20411,2015-07-21 02:33:50.894,2015-07-21 02:33:50.972,2,1,1,2,0,0,0.078,25.641025641025642,0.0,0.0,0.0,-1,1
20460,2015-07-24 21:23:52.357,2015-07-24 21:24:05.367,2,1,1,1,1,0,13.01,0.15372790161414296,1.0,0.0,0.0,-1,1
20462,2015-07-29 10:50:23.950,2015-07-29 10:54:38.323,2,1,1,1,1,0,254.373,0.007862469680351295,1.0,0.0,0.0,-1,1
20666,2015-05-20 23:42:17.563,2015-05-20 23:44:07.204,2,1,1,1,1,0,109.641,0.018241351319305734,1.0,0.0,0.0,-1,1
20761,2015-05-28 03:23:45.401,2015-07-04 03:17:51.142,5,5,1,2,3,0,3196445.741,1.564237407776477e-06,1.5,0.0,0.0,-1,1
20815,2015-08-24 04:57:26.113,2015-08-24 04:58:47.041,4,1,1,2,1,1,80.928,0.0494266508501384,0.5,1.0,0.5,-1,1
20839,2015-06-23 01:05:20.447,2015-06-23 01:05:46.571,2,1,1,1,1,0,26.124,0.0765579543714592,1.0,0.0,0.0,-1,1
20932,2015-05-27 04:21:57.587,2015-05-27 04:23:41.153,2,2,1,1,1,0,103.566,0.019311357009057027,1.0,0.0,0.0,-1,1
21026,2015-08-31 00:30:11.000,2015-08-31 00:30:12.192,2,1,1,2,0,0,1.192,1.6778523489932886,0.0,0.0,0.0,-1,1
21048,2015-06-06 02:16:34.221,2015-06-06 02:20:21.908,4,1,1,2,1,1,227.687,0.01756797709135787,0.5,1.0,0.5,-1,1
21079,2015-06-25 18:41:03.570,2015-06-25 18:49:40.636,3,1,1,1,1,1,517.066,0.0058019672536968195,1.0,1.0,1.0,-1,1
21283,2015-05-19 23:20:30.915,2015-05-19 23:20:32.263,2,1,1,1,1,0,1.348,1.4836795252225519,1.0,0.0,0.0,-1,1
21492,2015-08-16 20:00:28.770,2015-08-16 20:01:59.245,4,3,1,2,2,0,90.475,0.04421110804089528,1.0,0.0,0.0,-1,1
21593,2015-05-22 20:58:23.964,2015-05-22 20:58:54.260,2,1,1,1,1,0,30.296,0.06601531555320835,1.0,0.0,0.0,-1,1
21610,2015-05-21 14:36:04.117,2015-09-01 11:41:50.565,30,12,8,21,6,3,8888746.448,3.3750540838916725e-06,0.2857142857142857,0.5,0.14285714285714285,-1,1
21685,2015-09-13 04:54:47.881,2015-09-13 04:55:25.769,2,2,2,1,1,0,37.888,0.052787162162162164,1.0,0.0,0.0,-1,1
21712,2015-06-27 20:43:21.527,2015-06-27 21:36:01.288,58,24,2,37,15,6,3159.761,0.01835581868375488,0.40540540540540543,0.4,0.16216216216216217,-1,1
21753,2015-09-13 17:46:14.216,2015-09-13 17:47:34.594,2,1,1,1,1,0,80.378,0.024882430515812785,1.0,0.0,0.0,-1,1
22035,2015-06-17 05:18:16.836,2015-06-17 05:19:37.291,2,1,1,1,1,0,80.455,0.024858616617985208,1.0,0.0,0.0,-1,1
22079,2015-08-26 23:56:37.677,2015-09-09 00:40:22.011,4,1,1,2,1,1,1125824.334,3.55295216065209e-06,0.5,1.0,0.5,-1,1
22084,2015-07-31 22:11:43.374,2015-07-31 22:19:07.449,15,10,2,12,3,0,444.075,0.03377807802736024,0.25,0.0,0.0,-1,1
22090,2015-06-01 22:47:52.798,2015-06-05 23:23:00.148,4,1,1,2,1,1,347707.35,1.1503927081207804e-05,0.5,1.0,0.5,-1,1
22161,2015-09-04 13:51:06.378,2015-09-04 13:51:55.587,2,1,1,1,1,0,49.209,0.040642971814099045,1.0,0.0,0.0,-1,1
22208,2015-07-27 20:10:38.506,2015-07-27 20:10:38.570,2,1,0,2,0,0,0.064,31.25,0.0,0.0,0.0,-1,1
22390,2015-07-10 03:13:04.698,2015-07-10 03:13:06.051,2,1,1,2,0,0,1.353,1.4781966001478197,0.0,0.0,0.0,-1,1
22596,2015-06-02 22:03:15.391,2015-06-02 22:07:57.849,3,1,1,1,1,1,282.458,0.01062104808502503,1.0,1.0,1.0,-1,1
22597,2015-05-31 02:28:54.317,2015-05-31 02:28:55.302,2,1,1,2,0,0,0.985,2.030456852791878,0.0,0.0,0.0,-1,1
22764,2015-07-08 22:04:13.500,2015-07-08 22:04:33.906,2,1,1,1,1,0,20.406,0.09801038910124474,1.0,0.0,0.0,-1,1
22778,2015-08-16 13:56:25.988,2015-08-16 14:20:15.276,10,3,3,6,3,1,1429.288,0.006996490560334936,0.5,0.3333333333333333,0.16666666666666666,-1,1
22970,2015-06-10 01:27:54.045,2015-06-10 01:28:44.627,2,1,1,1,1,0,50.582,0.039539757225890634,1.0,0.0,0.0,-1,1
22990,2015-05-29 16:54:11.906,2015-06-01 02:26:55.329,58,18,9,33,14,11,207163.423,0.00027997220339422564,0.42424242424242425,0.7857142857142857,0.3333333333333333,-1,1
23076,2015-06-23 03:09:41.519,2015-09-03 06:37:58.717,35,18,9,29,4,2,6233297.198,5.615005812851345e-06,0.13793103448275862,0.5,0.06896551724137931,-1,1
23261,2015-09-06 20:48:58.486,2015-09-06 20:48:59.801,2,1,0,2,0,0,1.315,1.5209125475285172,0.0,0.0,0.0,-1,1
23645,2015-08-14 17:46:23.963,2015-08-14 17:48:15.497,3,1,1,1,1,1,111.534,0.0268976276292431,1.0,1.0,1.0,-1,1
23730,2015-06-14 04:58:03.630,2015-06-14 05:44:53.356,4,2,2,2,1,1,2809.726,0.0014236263607198707,0.5,1.0,0.5,-1,1
23747,2015-07-07 03:51:29.158,2015-07-07 03:51:35.986,2,1,1,1,1,0,6.828,0.29291154071470415,1.0,0.0,0.0,-1,1
23823,2015-07-25 21:47:02.214,2015-08-04 20:25:18.636,5,5,4,2,3,0,859096.422,5.820068471894997e-06,1.5,0.0,0.0,-1,1
23852,2015-07-05 21:27:07.388,2015-07-05 21:27:18.553,2,1,1,1,1,0,11.165,0.17913121361397225,1.0,0.0,0.0,-1,1
24067,2015-07-14 17:35:06.292,2015-07-14 17:46:22.900,5,3,2,2,1,2,676.608,0.00738980325387817,0.5,2.0,1.0,-1,1
24142,2015-06-23 01:14:19.352,2015-06-23 01:19:26.134,3,1,1,1,1,1,306.782,0.009778930967266659,1.0,1.0,1.0,-1,1
24166,2015-06-23 20:24:57.045,2015-06-23 20:29:39.118,3,1,1,1,1,1,282.073,0.010635544699421781,1.0,1.0,1.0,-1,1
24409,2015-08-02 23:50:03.896,2015-08-03 01:00:11.228,15,11,7,11,2,2,4207.332,0.0035652047425779564,0.18181818181818182,1.0,0.18181818181818182,-1,1
24611,2015-08-20 05:37:05.049,2015-08-20 05:37:44.336,2,1,1,1,1,0,39.287,0.05090742484791407,1.0,0.0,0.0,-1,1
24662,2015-05-29 16:13:42.078,2015-05-29 16:18:49.425,3,1,1,1,1,1,307.347,0.009760954230885611,1.0,1.0,1.0,-1,1
24722,2015-06-24 02:04:52.358,2015-08-16 01:37:11.544,22,11,2,16,3,3,4577539.186,4.806075733285924e-06,0.1875,1.0,0.1875,-1,1
24787,2015-08-13 02:47:35.675,2015-08-13 02:49:17.129,2,1,1,1,1,0,101.454,0.01971336763459302,1.0,0.0,0.0,-1,1
24840,2015-07-20 17:26:37.920,2015-09-09 05:15:27.257,28,9,3,18,9,1,4362529.337,6.418294947044387e-06,0.5,0.1111111111111111,0.05555555555555555,-1,1
25040,2015-05-06 01:42:13.409,2015-05-06 01:45:15.690,3,1,1,1,1,1,182.281,0.016458105891453304,1.0,1.0,1.0,-1,1
25070,2015-06-25 11:23:28.747,2015-06-25 11:23:39.115,2,1,1,1,1,0,10.368,0.19290123456790123,1.0,0.0,0.0,-1,1
25081,2015-08-10 14:31:12.446,2015-08-10 14:38:58.014,3,1,1,1,1,1,465.568,0.006443741837927006,1.0,1.0,1.0,-1,1
25094,2015-08-25 00:19:24.476,2015-08-25 00:21:08.714,3,1,1,1,1,1,104.238,0.028780291256547515,1.0,1.0,1.0,-1,1
25156,2015-06-10 20:30:04.554,2015-09-05 16:31:55.673,26,14,6,21,3,2,7502511.119,3.4655063601512537e-06,0.14285714285714285,0.6666666666666666,0.09523809523809523,-1,1
25481,2015-05-20 07:19:27.599,2015-06-07 01:07:35.530,4,1,1,2,1,1,1532887.931,2.6094536457016436e-06,0.5,1.0,0.5,-1,1
25896,2015-09-08 19:36:47.975,2015-09-09 23:34:47.305,7,2,2,3,2,2,100679.33,6.952767762757261e-05,0.6666666666666666,1.0,0.6666666666666666,-1,1
25985,2015-05-06 04:08:28.727,2015-05-06 04:08:40.748,2,1,1,1,1,0,12.021,0.1663755095249979,1.0,0.0,0.0,-1,1
26032,2015-08-11 20:35:02.632,2015-08-11 20:45:02.846,4,1,1,2,1,1,600.214,0.0066642897366605905,0.5,1.0,0.5,-1,1
26067,2015-06-26 22:07:45.598,2015-06-26 22:09:28.177,2,1,1,1,1,0,102.579,0.019497168036342723,1.0,0.0,0.0,-1,1
26077,2015-05-07 12:22:58.092,2015-05-07 12:23:25.140,2,1,1,1,1,0,27.048,0.07394262052647146,1.0,0.0,0.0,-1,1
26296,2015-08-04 20:56:15.993,2015-08-17 23:56:59.686,71,54,31,58,13,0,1134043.693,6.260781699881118e-05,0.22413793103448276,0.0,0.0,-1,1
26315,2015-08-16 19:46:05.933,2015-08-16 19:46:53.562,2,2,1,1,1,0,47.629,0.041991223834218654,1.0,0.0,0.0,-1,1
26377,2015-07-08 18:15:11.631,2015-07-08 18:17:07.037,2,2,1,1,1,0,115.406,0.017330121484151605,1.0,0.0,0.0,-1,1
26533,2015-05-26 16:16:25.260,2015-05-26 16:38:30.978,11,4,3,5,3,3,1325.718,0.008297390546104073,0.6,1.0,0.6,-1,1
26543,2015-05-12 02:15:33.261,2015-05-12 02:16:09.326,2,1,1,1,1,0,36.065,0.05545542769998614,1.0,0.0,0.0,-1,1
26628,2015-06-18 03:24:54.759,2015-06-18 03:25:19.031,2,1,1,1,1,0,24.272,0.08239947264337509,1.0,0.0,0.0,-1,1
26742,2015-05-16 20:30:51.075,2015-05-16 20:30:52.708,2,1,1,2,0,0,1.633,1.224739742804654,0.0,0.0,0.0,-1,1
26759,2015-07-26 03:46:30.772,2015-07-26 03:47:43.215,2,1,1,1,1,0,72.443,0.02760791242770178,1.0,0.0,0.0,-1,1
26906,2015-08-19 22:33:17.458,2015-08-19 22:33:59.867,2,1,1,1,1,0,42.409,0.04715980098563984,1.0,0.0,0.0,-1,1
27057,2015-06-19 05:35:48.444,2015-06-19 05:36:34.634,2,1,1,1,1,0,46.19,0.04329941545789132,1.0,0.0,0.0,-1,1
27111,2015-07-20 22:32:33.218,2015-07-27 04:03:32.506,3,3,3,1,2,0,538259.288,5.573522030891551e-06,2.0,0.0,0.0,-1,1
27197,2015-07-13 18:12:51.655,2015-07-13 18:35:16.321,4,1,1,2,1,1,1344.666,0.0029747163979754083,0.5,1.0,0.5,-1,1
27490,2015-05-27 23:17:18.898,2015-05-27 23:17:46.168,2,1,1,1,1,0,27.27,0.07334066740007335,1.0,0.0,0.0,-1,1
27569,2015-05-14 19:47:50.823,2015-05-14 19:47:54.830,2,1,1,1,1,0,4.007,0.4991265285749938,1.0,0.0,0.0,-1,1
27851,2015-08-20 16:38:21.589,2015-08-20 17:52:31.980,16,7,4,8,4,4,4450.391,0.00359518972602632,0.5,1.0,0.5,-1,1
27910,2015-09-15 16:05:21.869,2015-09-15 16:06:21.136,2,1,1,1,1,0,59.267,0.033745591982047345,1.0,0.0,0.0,-1,1
28012,2015-07-29 15:34:09.980,2015-07-29 15:34:42.840,2,1,1,1,1,0,32.86,0.06086427267194157,1.0,0.0,0.0,-1,1
28035,2015-05-29 05:18:45.552,2015-05-29 05:33:05.211,18,11,4,12,6,0,859.659,0.0209385349307109,0.5,0.0,0.0,-1,1
28085,2015-07-29 20:14:59.117,2015-07-29 20:18:43.280,3,1,1,1,1,1,224.163,0.013383118534280857,1.0,1.0,1.0,-1,1
28113,2015-08-14 22:59:38.829,2015-08-14 23:00:21.338,3,2,1,1,2,0,42.509,0.07057329036204098,2.0,0.0,0.0,-1,1
28254,2015-06-26 20:47:29.262,2015-06-26 20:47:29.325,2,2,2,2,0,0,0.063,31.746031746031747,0.0,0.0,0.0,-1,1
28294,2015-07-28 20:17:49.901,2015-07-28 20:19:09.918,2,1,1,1,1,0,80.017,0.024994688628666408,1.0,0.0,0.0,-1,1
28524,2015-06-17 15:56:00.281,2015-06-17 15:58:03.716,3,1,1,1,1,1,123.435,0.02430428970713331,1.0,1.0,1.0,-1,1
28769,2015-06-04 19:53:18.704,2015-06-04 19:53:33.347,2,1,1,1,1,0,14.643,0.13658403332650412,1.0,0.0,0.0,-1,1
28791,2015-09-16 20:47:08.018,2015-09-16 20:52:11.176,4,1,1,2,1,1,303.158,0.013194439863041713,0.5,1.0,0.5,-1,1
28797,2015-07-28 05:33:35.050,2015-07-28 19:48:51.907,4,1,1,2,1,1,51316.857,7.794709640927541e-05,0.5,1.0,0.5,-1,1
28925,2015-06-12 23:41:38.509,2015-06-25 23:30:32.648,9,4,2,4,5,0,1122534.139,8.017573530563243e-06,1.25,0.0,0.0,-1,1
29128,2015-09-15 19:29:00.231,2015-09-15 19:29:00.494,2,1,1,2,0,0,0.263,7.604562737642585,0.0,0.0,0.0,-1,1
29162,2015-05-08 00:09:11.407,2015-05-08 00:13:33.002,4,1,1,2,2,0,261.595,0.015290812133259427,1.0,0.0,0.0,-1,1
29317,2015-09-10 00:09:36.766,2015-09-10 00:10:40.198,2,2,2,1,1,0,63.432,0.03152982721654685,1.0,0.0,0.0,-1,1
29570,2015-06-02 09:41:31.069,2015-06-02 09:41:31.449,2,1,1,0,2,0,0.38,5.2631578947368425,0.0,0.0,0.0,-1,1
29640,2015-09-06 04:24:41.261,2015-09-06 04:24:54.080,2,1,1,1,1,0,12.819,0.15601841017240034,1.0,0.0,0.0,-1,1
29653,2015-07-21 14:27:18.936,2015-07-21 14:27:51.990,2,1,1,1,1,0,33.054,0.06050704907121679,1.0,0.0,0.0,-1,1
29697,2015-09-02 04:27:53.484,2015-09-02 04:28:04.718,2,1,1,1,1,0,11.234,0.17803097739006588,1.0,0.0,0.0,-1,1
29737,2015-08-05 09:00:36.892,2015-08-05 09:01:08.165,3,1,1,1,2,0,31.273,0.09592939596457008,2.0,0.0,0.0,-1,1
29744,2015-08-21 16:54:40.358,2015-09-14 14:47:08.418,15,5,3,8,5,2,2065948.06,7.260589116649912e-06,0.625,0.4,0.25,-1,1
29757,2015-08-18 22:43:04.014,2015-08-23 18:11:51.990,24,11,2,18,5,1,415727.976,5.7730057599010364e-05,0.2777777777777778,0.2,0.05555555555555555,-1,1
29802,2015-07-26 02:45:39.251,2015-09-16 05:13:46.424,44,31,15,38,3,3,4501687.173,9.77411319558166e-06,0.07894736842105263,1.0,0.07894736842105263,-1,1
29835,2015-07-30 19:25:03.316,2015-07-30 19:26:16.463,3,1,1,1,1,1,73.147,0.04101330198094248,1.0,1.0,1.0,-1,1
30173,2015-07-06 18:35:32.565,2015-07-06 18:36:08.515,2,1,1,1,1,0,35.95,0.05563282336578581,1.0,0.0,0.0,-1,1
30323,2015-08-30 05:48:59.280,2015-08-30 05:57:50.415,5,1,1,1,4,0,531.135,0.009413802517250793,4.0,0.0,0.0,-1,1
30374,2015-07-29 23:31:10.337,2015-07-29 23:38:13.244,6,1,1,3,1,2,422.907,0.014187516404315844,0.3333333333333333,2.0,0.6666666666666666,-1,1
30473,2015-06-04 12:49:11.180,2015-06-04 12:51:02.314,2,1,1,1,1,0,111.134,0.01799629276369068,1.0,0.0,0.0,-1,1
30537,2015-06-12 21:21:14.132,2015-06-12 21:22:37.250,2,1,1,1,1,0,83.118,0.024062176664501073,1.0,0.0,0.0,-1,1
30708,2015-08-09 23:22:09.243,2015-08-09 23:23:28.177,2,1,1,1,1,0,78.934,0.02533762383763651,1.0,0.0,0.0,-1,1
30754,2015-07-06 17:22:43.820,2015-07-06 17:22:43.883,2,1,1,2,0,0,0.063,31.746031746031747,0.0,0.0,0.0,-1,1
30786,2015-05-11 12:21:53.642,2015-05-11 12:24:11.092,3,2,2,1,2,0,137.45,0.021826118588577668,2.0,0.0,0.0,-1,1
30863,2015-05-25 07:38:23.522,2015-09-05 01:58:37.567,8,6,4,3,5,0,8878814.045,9.0102123543235e-07,1.6666666666666667,0.0,0.0,-1,1
31236,2015-05-31 19:11:23.752,2015-05-31 19:27:17.413,5,3,3,3,1,1,953.661,0.0052429532087397935,0.3333333333333333,1.0,0.3333333333333333,-1,1
31311,2015-05-13 18:53:16.225,2015-05-13 18:54:25.846,2,1,1,1,1,0,69.621,0.028726964565289212,1.0,0.0,0.0,-1,1
31359,2015-08-20 00:40:57.823,2015-08-20 00:43:35.282,4,1,1,2,1,1,157.459,0.025403438355381402,0.5,1.0,0.5,-1,1
31421,2015-08-24 22:40:23.096,2015-08-24 22:42:12.789,2,1,1,1,1,0,109.693,0.018232704001166892,1.0,0.0,0.0,-1,1
31478,2015-06-25 20:12:52.693,2015-06-25 20:12:53.193,2,1,1,2,0,0,0.5,4.0,0.0,0.0,0.0,-1,1
31544,2015-06-05 00:09:26.523,2015-06-05 00:12:05.321,2,1,1,1,1,0,158.798,0.01259461706066827,1.0,0.0,0.0,-1,1
31557,2015-07-02 20:16:39.914,2015-07-02 20:26:54.141,6,5,3,4,1,1,614.227,0.009768375535429084,0.25,1.0,0.25,-1,1
31645,2015-08-04 01:09:47.053,2015-08-04 15:33:07.079,53,32,15,40,10,3,51800.026,0.0010231655096080454,0.25,0.3,0.075,-1,1
31677,2015-08-27 19:57:02.834,2015-08-27 19:57:58.351,3,1,1,1,1,1,55.517,0.05403750202640632,1.0,1.0,1.0,-1,1
31798,2015-08-17 05:04:35.021,2015-08-17 09:56:10.278,8,2,1,4,2,2,17495.257,0.00045726678950757906,0.5,1.0,0.5,-1,1
31843,2015-05-16 09:19:30.210,2015-05-16 09:22:57.950,3,1,1,1,1,1,207.74,0.014441128333493789,1.0,1.0,1.0,-1,1
31869,2015-06-17 23:34:16.520,2015-06-17 23:36:26.985,2,1,1,1,1,0,130.465,0.015329781933851991,1.0,0.0,0.0,-1,1
31929,2015-07-12 19:25:50.537,2015-07-12 23:05:04.166,7,2,1,4,2,1,13153.629,0.0005321725282049539,0.5,0.5,0.25,-1,1
31933,2015-09-07 04:13:21.324,2015-09-07 04:17:22.350,2,1,1,1,1,0,241.026,0.008297859981910665,1.0,0.0,0.0,-1,1
32108,2015-09-10 17:49:02.846,2015-09-10 17:52:00.153,2,2,2,1,1,0,177.307,0.01127987050708658,1.0,0.0,0.0,-1,1
32119,2015-05-21 20:23:10.273,2015-05-22 02:10:02.647,4,1,1,2,1,1,20812.374,0.00019219335574115667,0.5,1.0,0.5,-1,1
32160,2015-06-05 18:51:21.326,2015-06-05 19:11:50.386,9,3,2,5,2,2,1229.06,0.007322669357069631,0.4,1.0,0.4,-1,1
32183,2015-08-26 22:37:19.473,2015-08-26 22:37:19.598,2,2,0,2,0,0,0.125,16.0,0.0,0.0,0.0,-1,1
32378,2015-05-25 06:55:26.600,2015-05-26 03:40:30.059,22,12,1,18,2,2,74703.459,0.00029449774206573217,0.1111111111111111,1.0,0.1111111111111111,-1,1
32427,2015-05-25 17:07:49.221,2015-08-28 00:51:45.513,40,23,12,32,8,0,8149436.292,4.90831495170611e-06,0.25,0.0,0.0,-1,1
32730,2015-08-23 21:15:36.523,2015-08-23 21:15:36.555,2,1,1,2,0,0,0.032,62.5,0.0,0.0,0.0,-1,1
32787,2015-06-11 05:48:28.354,2015-06-11 05:58:30.138,6,2,1,2,2,2,601.784,0.009970354811693232,1.0,1.0,1.0,-1,1
32848,2015-08-08 05:05:31.627,2015-08-08 05:05:31.720,2,1,1,2,0,0,0.093,21.50537634408602,0.0,0.0,0.0,-1,1
32861,2015-09-06 04:23:39.856,2015-09-06 04:23:54.159,2,1,1,1,1,0,14.303,0.1398308047262812,1.0,0.0,0.0,-1,1
33105,2015-05-25 22:26:44.881,2015-05-25 22:26:45.178,3,1,1,3,0,0,0.297,10.101010101010102,0.0,0.0,0.0,-1,1
33196,2015-05-08 17:06:10.260,2015-06-04 15:20:40.271,13,6,5,7,3,3,2326470.011,5.587864850410058e-06,0.42857142857142855,1.0,0.42857142857142855,-1,1
33308,2015-06-16 02:21:10.449,2015-06-16 02:38:38.140,3,1,1,1,1,1,1047.691,0.0028634396973916927,1.0,1.0,1.0,-1,1
33405,2015-08-06 21:40:46.259,2015-08-06 21:41:09.328,2,1,1,1,1,0,23.069,0.08669643244180503,1.0,0.0,0.0,-1,1
33541,2015-06-25 14:08:11.448,2015-06-25 16:00:56.302,6,3,3,3,3,0,6764.854,0.0008869371016728521,1.0,0.0,0.0,-1,1
33571,2015-06-04 07:18:21.253,2015-06-04 07:24:04.043,4,2,1,2,1,1,342.79,0.011668951836401294,0.5,1.0,0.5,-1,1
33573,2015-06-04 22:36:35.682,2015-06-04 22:36:36.528,2,1,1,2,0,0,0.846,2.3640661938534278,0.0,0.0,0.0,-1,1
33608,2015-08-29 20:38:31.258,2015-08-29 20:46:48.189,3,1,1,1,1,1,496.931,0.006037055446329571,1.0,1.0,1.0,-1,1
33717,2015-07-22 20:48:05.442,2015-07-22 20:48:53.381,3,1,1,1,1,1,47.939,0.06257952815035775,1.0,1.0,1.0,-1,1
33895,2015-07-28 16:38:46.644,2015-07-28 16:41:46.613,3,1,1,1,1,1,179.969,0.016669537531463753,1.0,1.0,1.0,-1,1
34157,2015-09-01 01:52:17.710,2015-09-01 02:49:04.600,4,2,2,2,1,1,3406.89,0.0011740913266938468,0.5,1.0,0.5,-1,1
34164,2015-08-05 18:35:01.673,2015-08-22 16:34:33.284,7,3,3,3,4,0,1461571.611,4.789365055613412e-06,1.3333333333333333,0.0,0.0,-1,1
34200,2015-08-17 19:11:22.188,2015-08-25 14:33:05.813,4,1,1,2,1,1,674503.625,5.930286883187618e-06,0.5,1.0,0.5,-1,1
